Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES;siret;coordonneeLambertAbscisseEtablissement;coordonneeLambertOrdonneeEtablissement;longitude;latitude
Carence;84192613200025;317544;ECOLES CREATIVES MONTPELLIER;1 PLACE NIKI DE SAINT PHALLE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;2691;FD CGT FERC;;03/05/2023;;110;;;;;;;;;;;84192613200025;769615.04;6278509.06;3.8619520491445383;43.602216033725504
Carence;43398113100025;580930;EHPAD LE CLOS DES OLIVIERS;1 CH PUECH BOURDEL;34230;AGDE PEZENAS;PLAISSAN;34;Occitanie;2264;FD CGT SANTE, AS;;20/12/2023;;37;;;;;;;;;;;43398113100025;742025.4349071302;6273527.375469959;3.519953;43.55956699999998
Carence;87922697500024;241138;ELAIA MEDITERRANEE;RECRUTEMENT@AKTE-SERVICES.FR;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1266;FD CGT COMMERCE;;12/04/2023;;18;;;;;;;;;;;87922697500024;777550.3398855925;6286176.0912564695;3.9613509999999996;43.67037399999999
Carence;83069408900012;134496;ELSYS SOLUTIONS;339  RUE DU ROUCAGNIER;34400;LUNEL;LUNEL-VIEL;34;Occitanie;1577;FD CGT TRAVAILLEURS DE LA METALLURGIE;;22/09/2022;;13;;;;;;;;;;;83069408900012;787230.3004918834;6287152.454558081;4.0815;43.67803199999998
Carence;53253270200034;493515;ENERCOOP LANGUEDOC ROUSSILLON;POLE REALIS 710 RUE FAVRE DE SAINT;34184;MONTPELLIER;MONTPELLIER CEDEX 4;34;Occitanie;9999;SANS FD;;09/01/2024;;16;;;;;;;;;;;53253270200034;766493.0521548865;6280465.021242686;3.8235520000000003;43.62011399999998
Carence;32985887200024;318976;ENTREPRISE DANIEL BORIES SAS;ZAE LES 3 PONTS;34690;MONTPELLIER;FABREGUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;05/05/2023;;29;;;;;;;;;;;32985887200024;764459.4192274987;6273516.910162328;3.797497;43.557788999999985
Carence;34396871500031;672558;ENTREPRISE OLACIA;256  RUE GUSTAVE EIFFEL;34290;AGDE PEZENAS;MONTBLANC;34;Occitanie;2609;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;31/05/2024;;36;;;;;;;;;;;34396871500031;730612.2232970475;6255133.698271281;3.377659;43.39466799999998
Carence;81790932800020;592333;EPUR LANGUEDOC ROUSSILLON;150 RUE MAS DE BRINGAUD;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;637;FD CGT TRANSPORT;;29/12/2023;;15;;;;;;;;;;;81790932800020;770841.1852429204;6276919.478624043;3.8769140000000006;43.587792999999984
Carence;39189896200017;698151;ESPACE SUD AUTOMOBILES;RUE CHARLES LINDBERG;34130;LUNEL;MAUGUIO;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;25/07/2024;;35;;;;;;;;;;;39189896200017;775481.8869402074;6277061.847659684;3.934375;43.58859499999997
Carence;42149576300052;244194;ETABLISSEMENT BOUZAT;250  RUE ALPHONSE BEAU DE ROCHAS;34500;BEZIERS;BEZIERS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;15/02/2023;;19;;;;;;;;;;;42149576300052;717879.6665573377;6252689.010259695;3.2204959999999994;43.37310899999999
Carence;46680106500056;515086;ETABLISSEMENT DUBOIS E.;RUE MONTELS L EGLISE;34970;MONTPELLIER;LATTES;34;Occitanie;573;FD CGT COMMERCE;;07/12/2023;;38;;;;;;;;;;;46680106500056;770927.8762374194;6275872.867889107;3.8778429999999995;43.578367999999976
Carence;44963393200032;693019;ETABLISSEMENT PRINCIPAL FYTEXIA;3 RUE D ATHENES;34350;BEZIERS;VENDRES;34;Occitanie;44;FD CGT CHIMIE;;18/06/2024;;23;;;;;;;;;;;44963393200032;717961.9406795568;6243900.641374658;3.2212069999999997;43.29404799999999
Carence;50489933700019;488287;ETABLISSEMENTS AMARGER-ARGUEL;350  RTE DE LA POMPIGNANE;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;9999;SANS FD;;28/11/2023;;24;;;;;;;;;;;50489933700019;772608.6747477513;6281202.394423722;3.899395;43.626147999999986
Carence;75168391300048;50942;ETHIGESTION IMMOBILIER;1366 AVENUE DES PLATANES;34970;MONTPELLIER;LATTES;34;Occitanie;1527;FD CGT COMMERCE;;28/10/2021;;12;;;;;;;;;;;75168391300048;774554.56;6276703.38;3.9228450012135565;43.58546801019283
Carence;48009319400011;43589;EURL EMERAUDE;RES MICHEL ANGE;34970;MONTPELLIER;LATTES;34;Occitanie;843;FD CGT AGRO ALIMENTAIRE, FORET;;29/09/2021;;29;;;;;;;;;;;48009319400011;772843.3603075194;6275157.530426413;3.9014470000000006;43.57173799999998
Carence;80371281900033;325936;EURL NH TRANSPORT;48 RUE CLAUDE BALBASTRE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;16;FD CGT TRANSPORT;;17/05/2023;;32;;;;;;;;;;;80371281900033;769605.1007565251;6275288.439194248;3.861394;43.573240999999996
Carence;38816398200019;79228;EURL PASTOR;450 CHEMIN LA MAS CASTEL;34570;CLERMONT-L-HERAULT;VAILHAUQUES;34;Occitanie;3109;FD CGT AGRO ALIMENTAIRE, FORET;;17/05/2022;;12;;;;;;;;;;;38816398200019;758367.3913161402;6285704.908506925;3.723512;43.66797599999998
Carence;80109379000013;72769;EUROBIODEV;2040 AVENUE DU PERE SOULAS;34090;MONTPELLIER;MONTPELLIER;34;Occitanie;176;FD CGT CHIMIE;;21/04/2022;;12;;;;;;;;;;;80109379000013;768405.2637806457;6281285.384419942;3.8473430000000004;43.62731299999999
Carence;38406166900030;515880;EURO-TECHNOLOGIE;8  RUE DES VERGERS;34130;LUNEL;MUDAISON;34;Occitanie;3109;FD CGT AGRO ALIMENTAIRE, FORET;;30/11/2023;;13;;;;;;;;;;;38406166900030;781970.8400181278;6283204.8522347575;4.01567;43.64314299999998
Carence;84878573900022;677503;EVOLUSOLAR ENERGY;60  AV DE L INDUSTRIE;34820;LUNEL;TEYRAN;34;Occitanie;2198;FD CGT COMMERCE;;03/06/2024;;18;;;;;;;;;;;84878573900022;774801.5454797887;6288745.490249067;3.927653;43.69378799999999
Carence;82350438600033;19700;EXPERT HABITAT;55 AVENUE CLEMENT ADER;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;19/04/2021;;33;;;;;;;;;;;82350438600033;773620.3148344128;6281349.484499113;3.911946;43.627366999999964
Carence;43367831500022;4269;EXPERTISE AUTOMOBILE PLESSIS;537 CHEMIN DU SABLASSOU;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1951;FD CGT SOCIETES D'ETUDE;;26/01/2021;;17;;;;;;;;;;;43367831500022;774663.9199555935;6282416.838189529;3.9250269999999996;43.636860999999996
Carence;34358835600034;99823;FABREGAL SAS;RD 613;34690;MONTPELLIER;FABREGUES;34;Occitanie;514;;;09/05/2022;;31;;;;;;;;;;;34358835600034;762991.1240588645;6272457.556822227;3.779203;43.54838999999998
Carence;89060906800022;275183;FABRIKUS WORLD;172   VOIE COMMUNALE DU TRICOT ET DES;34450;AGDE PEZENAS;VIAS;34;Occitanie;1790;FD CGT COMMERCE;;15/03/2023;;11;;;;;;;;;;;89060906800022;733691.0898840209;6244785.518869054;3.4149709999999995;43.30143799999998
Carence;89060906800022;275183;FABRIKUS WORLD;172   VOIE COMMUNALE DU TRICOT ET DES;34450;AGDE PEZENAS;VIAS;34;Occitanie;1790;FD CGT COMMERCE;;15/03/2023;;11;;;;;;;;;;;89060906800022;733691.0898840209;6244785.518869054;3.4149709999999995;43.30143799999998
Carence;50489377700020;668352;FABRILIS CEDRIC FERNANDEZ;278  RUE ANDROMEDE;34570;CLERMONT-L-HERAULT;VAILHAUQUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;24/05/2024;;13;;;;;;;;;;;50489377700020;759671.3032284817;6283498.286568702;3.739418;43.648012999999985
Carence;44081104000102;290418;FACE HERAULT;101 RUE ROBERT FABLE;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;9999;SANS FD;;31/03/2023;;23;;;;;;;;;;;44081104000102;767631.2383437551;6280267.152296387;3.8376219999999996;43.618225999999964
Carence;39519366700015;178771;FACE LANGUEDOC - ROUSSILLON;260 RUE DE LA GARENNE;34740;MONTPELLIER;VENDARGUES;34;Occitanie;;;;14/11/2022;;36;;;;;;;;;;;39519366700015;776637.139381056;6284656.153765872;3.9498049999999996;43.65679799999998
Carence;38036912400017;42446;FAIRE ESS;CS 70022;34077;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;413;FD CGT SANTE, AS;;16/09/2021;;125;;;;;;;;;;;38036912400017;767044.1003264444;6278387.257084432;3.830106;43.60136799999999
Carence;89215071500019;164788;FASALOUJA;21  AV DE LA VOIE DOMITIENNE;34500;BEZIERS;BEZIERS;34;Occitanie;1979;FD CGT COMMERCE;;03/01/2023;;19;;;;;;;;;;;89215071500019;719667.7304880545;6249766.184656531;3.242436;43.34676799999998
Carence;49194707300038;645669;FAST;40   AVENUE DES GARDIANS;34160;LUNEL;CASTRIES;34;Occitanie;16;FD CGT TRANSPORT;;05/04/2024;;15;;;;;;;;;;;49194707300038;778331.3207688157;6286166.642368657;3.9710299999999994;43.67020299999999
Carence;77602003400034;500220;FEDERATION DEP CHASSEURS DE L'HERAULT;11  RUE ROBERT SCHUMANN;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;2697;FD CGT AGRO ALIMENTAIRE, FORET;;01/12/2023;;11;;;;;;;;;;;77602003400034;767788.379009392;6274687.6815048065;3.8388339999999985;43.56801199999999
Carence;30996616600204;194159;FFSA;30  RUE MARYSE BASTIE;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;43;FD CGT COMMERCE;;06/12/2022;;46;;;;;;;;;;;30996616600204;773650.7521399632;6281132.879731361;3.912292;43.62541499999998
Carence;32667412400044;57022;FID SUD LANGUEDOC;220  AV DU MAL JUIN;34200;SETE;SETE;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;14/02/2022;;13;;;;;;;;;;;32667412400044;757030.159777272;6256676.511924151;3.7037300000000006;43.40691999999998
Carence;32667412400044;57990;FID SUD LANGUEDOC;220  AV DU MAL JUIN;34200;SETE;SETE;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;14/02/2022;;13;;;;;;;;;;;32667412400044;757030.159777272;6256676.511924151;3.7037300000000006;43.40691999999998
Carence;44898312200061;597104;FIDUCIAIRE MEDITER D'AUDIT ET CONSEIL;1025  AV HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;29/01/2024;;15;;;;;;;;;;;44898312200061;773874.5085054339;6279374.243016422;3.914811;43.60956899999999
Carence;44898312200061;603460;FIDUCIAIRE MEDITER D'AUDIT ET CONSEIL;1025  AV HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;29/01/2024;;15;;;;;;;;;;;44898312200061;773874.5085054339;6279374.243016422;3.914811;43.60956899999999
Carence;38072668700037;683923;F.ONE;170  RTE DE LA FOIRE;34470;MONTPELLIER;PEROLS;34;Occitanie;1557;FD CGT COMMERCE;;21/06/2024;;33;;;;;;;;;;;38072668700037;776564.4155286852;6275485.642491508;3.94754;43.57429799999998
Carence;80153659000046;176116;FORCE SUD INTERVENTION;991  RUE DE LA VALSIERE;34790;MONTPELLIER;GRABELS;34;Occitanie;1351;FD CGT COMMERCE;;21/12/2022;;23;;;;;;;;;;;80153659000046;767095.0166375217;6283408.97266512;3.8313909999999995;43.64654499999999
Carence;77603619600017;63659;FOYER DE LA JEUNE FILLE CASTEL;3  RUE DE LA VIEILLE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;2336;FD CGT FERC;;06/01/2022;;35;;;;;;;;;;;77603619600017;770827.9390576761;6279355.6787422635;3.8770849999999992;43.60971299999998
Carence;84144021700047;629180;FREE DOM - SENIOR COMPAGNIE;15  RUE NEUVE DES MARCHES;34700;CLERMONT-L-HERAULT;LODEVE;34;Occitanie;3127;FD CGT COMMERCE;;01/03/2024;;28;;;;;;;;;;;84144021700047;725907.7170106644;6292505.728036441;3.321497999999999;43.73110299999999
Carence;82252576200024;742939;GARAGE TURCO;507  AV DE LA SALAMANE;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;25/11/2024;;13;;;;;;;;;;;82252576200024;737563.5889754475;6279277.895363379;3.46517;43.61155699999999
Carence;82252576200024;744665;GARAGE TURCO;507  AV DE LA SALAMANE;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;25/11/2024;;13;;;;;;;;;;;82252576200024;737563.5889754475;6279277.895363379;3.46517;43.61155699999999
Carence;52508964500028;219167;GCSMS MDA 34;9 RUE DE LA REPUBLIQUE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;413;FD CGT SANTE, AS;;19/01/2023;;25;;;;;;;;;;;52508964500028;770914.0541558104;6278932.278356241;3.878093;43.60589499999998
Carence;44215707900017;18613;GD CONSTRUCTIONS;6 BIS CHEMIN BAS SAINT GEORGES;34110;MONTPELLIER;VIC LA GARDIOLE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;24/05/2021;;12;;;;;;;;;;;44215707900017;764362.6154819679;6266131.008020351;3.795378999999999;43.49134899999999
Carence;44215707900017;21209;GD CONSTRUCTIONS;6 BIS CHEMIN BAS SAINT GEORGES;34110;MONTPELLIER;VIC LA GARDIOLE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;24/05/2021;;12;;;;;;;;;;;44215707900017;764362.6154819679;6266131.008020351;3.795378999999999;43.49134899999999
Carence;89192596800028;191522;GENVIA;PLAINE ST PIERRE;34535;MONTPELLIER;BEZIERS;34;Occitanie;650;FD CGT TRAVAILLEURS DE LA METALLURGIE;;18/11/2022;;32;;;;;;;;;;;89192596800028;720159.3804579073;6246482.194238698;3.2483690000000003;43.317211999999984
Carence;49341312400022;95548;G.GORCE;261  RUE GUSTAVE COURBET;34750;SETE;VILLENEUVE-LES-MAGUELONE;34;Occitanie;7018;;;15/06/2022;;12;;;;;;;;;;;49341312400022;767488.144318627;6272401.483033081;3.83482;43.54747199999999
Carence;49350343700011;763014;GIE CAP SANTE;3 RUE PASTEUR;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;2264;FD CGT SANTE, AS;;21/12/2023;;56;;;;;;;;;;;49350343700011;734273.3482232669;6262029.015338086;3.4232809999999994;43.456533999999984
Carence;92140688000010;485481;GIE COLLABORATEURS PAYS DE THAU EST;59 AVENUE DU MARECHAL JUIN;34110;MONTPELLIER;FRONTIGNAN;34;Occitanie;1147;FD CGT SANTE, AS;;06/11/2023;;0;;;;;;;;;;;92140688000010;759774.6503767068;6259798.126912592;3.7379539999999993;43.434776999999976
Carence;80395207600013;26503;GIE DE MONTPELLIER;3056 AVENUE ETIENNE MEHUL;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1505;FD CGT COMMERCE;;28/01/2021;;18;;;;;;;;;;;80395207600013;769481.8289412232;6275610.649770345;3.8599119999999996;43.57615199999997
Carence;89441300400017;603162;GIE TRANSPORTS CAP SANTE;3  RUE PASTEUR;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;16;FD CGT TRANSPORT;;23/01/2024;;44;;;;;;;;;;;89441300400017;734284.6703900069;6262016.515730858;3.4234199999999992;43.45642099999997
Carence;50048180900019;7575;GILLES GONDARD ET MARION MALAVIALLE-DUQUOC NOTAIRES ASSOCIES TITULAIRES D UN OFFICE NOTARIAL;8  AV PIERRE ET MARIE CURIE;34370;BEZIERS;CAZOULS-LES-BEZIERS;34;Occitanie;2205;FD CGT SOCIETES D'ETUDE;;06/04/2021;;14;;;;;;;;;;;50048180900019;709104.9218929174;6254164.150411217;3.1123100000000004;43.386545999999996
Carence;51511531900029;720240;GIRBAL ALU THAU;103  RTE DE BALARUC;34110;MONTPELLIER;FRONTIGNAN;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;10/10/2024;;14;;;;;;;;;;;51511531900029;758415.3030043513;6259727.320250827;3.721164999999999;43.434252999999984
Carence;42239021100015;210038;GRAND OPPIDUM;DOMAINE LA GRANGETTE;34440;BEZIERS;NISSAN-LEZ-ENSERUNE;34;Occitanie;493;FD CGT AGRO ALIMENTAIRE, FORET;;23/02/2023;;13;;;;;;;;;;;42239021100015;707753.2516533791;6243500.539676343;3.095478;43.29063299999999
Carence;48274150100027;17502;GREENSEA;3 PROMENADE SERGENT NAVARRO;34140;SETE;MEZE;34;Occitanie;7010;;;14/06/2021;;15;;;;;;;;;;;48274150100027;748150.7825705259;6257877.632813853;3.5942780000000005;43.418381999999994
Carence;48274150100027;21210;GREENSEA;3 PROMENADE SERGENT NAVARRO;34140;SETE;MEZE;34;Occitanie;7010;;;14/06/2021;;15;;;;;;;;;;;48274150100027;748150.7825705259;6257877.632813853;3.5942780000000005;43.418381999999994
Carence;51863316900074;631691;GROUPE 7 I D;63  RUE MAURICE LE BOUCHER;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;15/03/2024;;24;;;;;;;;;;;51863316900074;770664.1256636318;6276033.774233447;3.8746010000000006;43.57984199999997
Carence;87964809500013;656711;GROUPE BOMOURRA;80 RUE EDMOND HALLEY;34570;CLERMONT-L-HERAULT;PIGNAN;34;Occitanie;2098;FD CGT SOCIETES D'ETUDE;;29/04/2024;;15;;;;;;;;;;;87964809500013;760422.3967472776;6276480.506537346;3.7479009999999993;43.584808
Carence;90860885400018;452741;GROUPE GRIM;448  CHE DU PONT DE GUERRE;34970;MONTPELLIER;LATTES;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;08/11/2023;;45;;;;;;;;;;;90860885400018;770537.1406852789;6275431.164922868;3.872947;43.574432999999985
Carence;42134217100012;488588;GROUPE J TRIAL;770  RUE ALFRED NOBEL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;787;FD CGT SOCIETES D'ETUDE;;04/12/2023;;27;;;;;;;;;;;42134217100012;773658.3635783778;6279348.735022386;3.912131;43.60936199999999
Carence;46180055900035;174974;GROUPE MERIDIS;20  RUE ROBERT KOCH;34086;MONTPELLIER;MONTPELLIER CEDEX 4;34;Occitanie;573;FD CGT COMMERCE;;25/11/2022;;16;;;;;;;;;;;46180055900035;766977.5970495839;6282386.553378292;3.829802999999999;43.637356999999994
Carence;38910226000012;165699;GROUPE PRESIDENT ELECTRONICS;ROUTE DE SETE;34540;SETE;BALARUC-LES-BAINS;34;Occitanie;573;FD CGT COMMERCE;;24/10/2022;;33;;;;;;;;;;;38910226000012;756142.9816381701;6261105.994423191;3.6932629999999995;43.446838999999976
Carence;42504975600017;56849;GROUPE SPAG;4  RUE PAGEZY;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1512;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;28/01/2022;;17;;;;;;;;;;;42504975600017;771039.5821334848;6278930.67460731;3.8796469999999994;43.60586799999998
Carence;81979992500022;387474;HELIOWATT CONSTRUCTION;820  AV DES BIGOS;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;30/06/2023;;31;;;;;;;;;;;81979992500022;776750.039699421;6284461.232359754;3.951175;43.655031999999984
Carence;82033369800018;277476;HELP AIR A DOMICILE;110  ALL JEAN FRANCOIS LESUEUR;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1982;FD CGT CHIMIE;;23/03/2023;;25;;;;;;;;;;;82033369800018;769147.1375806986;6275713.827378119;3.8557839999999994;43.57711299999998
Carence;40093650600056;549291;HERAULT TRANSPORT EXPRESS;10 RUE MARYSE BASTIE;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;;;;30/11/2023;;81;;;;;;;;;;;40093650600056;768062.2646964983;6274362.7069587475;3.84218;43.56506199999998
Carence;50431777700028;741661;HOLIDAY INN EXPRESS;60  AV NINA SIMONE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;26/11/2024;;20;;;;;;;;;;;50431777700028;773949.9195689346;6278463.597896872;3.915614;43.60136799999999
Carence;42504828700022;543166;H T M;4  RUE RENE GOMEZ;34420;BEZIERS;VILLENEUVE LES BEZIERS;34;Occitanie;1577;FD CGT TRAVAILLEURS DE LA METALLURGIE;;05/03/2024;;18;;;;;;;;;;;42504828700022;722146.2882463336;6247936.987549941;3.27291;43.330239999999975
Carence;49361990200049;644366;IL RISTO FRANCE MONTPELLIER;RUE D ULYSSE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;;26/03/2024;;26;;;;;;;;;;;49361990200049;774042.5866389906;6278684.411926117;3.9167929999999984;43.60334499999998
Carence;32861119900022;92841;IMMOBILIER GESTION SERVICES;PL PAUL BEC;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;;04/07/2022;;13;;;;;;;;;;;32861119900022;771578.5668808594;6279193.89552319;3.886357;43.608181999999985
Carence;75149479000023;620984;INTERMARCHE;AV DE LA PROMENADE;34420;BEZIERS;CERS;34;Occitanie;2216;FD CGT COMMERCE;;22/02/2024;;14;;;;;;;;;;;75149479000023;724668.5748172946;6246946.28763571;3.3039449999999997;43.32124499999997
Carence;34406555200012;477028;INTERMARCHE SAS PREAL;AV DES QUATRE SAISONS;34400;LUNEL;LUNEL;34;Occitanie;2216;FD CGT COMMERCE;;18/10/2023;;55;;;;;;;;;;;34406555200012;790027.97;6287052.01;4.116163956834695;43.67677797295885
Carence;45109499900021;738863;ITEM;11  AV CHARLES CROS;34830;MONTPELLIER;JACOU;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;15/11/2024;;14;;;;;;;;;;;45109499900021;772724.0007624648;6284608.727976767;3.9013050000000002;43.65678399999998
Carence;33329661400063;454644;JARDINERIE GRAND CAP;BD MAURICE PACULL;34300;AGDE PEZENAS;AGDE;34;Occitanie;1760;FD CGT COMMERCE;;14/12/2023;;17;;;;;;;;;;;33329661400063;738563.4699607703;6244590.6431952845;3.474967999999999;43.29943799999999
Carence;49302404600044;9874;JCS NETTOYAGE;145 B RUE DE LA MARBRERIE;34740;MONTPELLIER;VENDARGUES;34;Occitanie;3043;FD CGT PORTS ET DOCKS;;25/02/2021;;37;;;;;;;;;;;49302404600044;776788.0347030215;6284080.6874752;3.951588999999999;43.651604
Carence;52531042100025;135629;JLGC;336 AVENUE DE SAINT MAURICE;34250;MONTPELLIER;PALAVAS LES FLOTS;34;Occitanie;1979;FD CGT COMMERCE;;26/08/2022;;71;;;;;;;;;;;52531042100025;778332.9707259866;6271843.877699301;3.968872;43.54134099999999
Carence;43424673200011;443192;JUVIPAIN BOULANGERIE PAUL;ROUTE DE SAINT GEORGES D ORQUES;34990;MONTPELLIER;JUVIGNAC;34;Occitanie;1501;FD CGT COMMERCE;;05/10/2023;;6;;;;;;;;;;;43424673200011;765151.2939706816;6279534.333911672;3.8068169999999992;43.611864999999995
Carence;50397393500029;26541;KAPA IT;1025  AV HENRI BECQUEREL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;;25/05/2021;;14;;;;;;;;;;;50397393500029;773874.5085054339;6279374.243016422;3.914811;43.60956899999999
Carence;81118091800021;400610;KARAER CARRELAGE;103  RUE DE ANCIENNES CARRIERES;34440;BEZIERS;COLOMBIERS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;31/07/2023;;19;;;;;;;;;;;81118091800021;713676.2640261337;6245624.015937104;3.1684730000000005;43.309645999999994
Carence;48023675100032;389052;LACIN CONSTRUCTION;160  RUE FELIX NADAR;34500;BEZIERS;BEZIERS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;18/07/2023;;25;;;;;;;;;;;48023675100032;717939.0373242908;6252076.244828204;3.2212070000000006;43.367594999999994
Carence;72268032900025;656795;LANGUEDOC ETANCHEITE;1150  QUAI DES MOULINS;34200;SETE;SETE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;23/04/2024;;25;;;;;;;;;;;72268032900025;757865.7018102875;6257449.79386369;3.7141260000000003;43.413808999999986
Carence;72268032900025;659176;LANGUEDOC ETANCHEITE;1150  QUAI DES MOULINS;34200;SETE;SETE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;23/04/2024;;25;;;;;;;;;;;72268032900025;757865.7018102875;6257449.79386369;3.7141260000000003;43.413808999999986
Carence;33959002800017;108557;LANGUEDOCIENNE DE DEPANNAGE A DOMICILE;145 RUE DE LA MARBRERIE;34740;MONTPELLIER;VENDARGUES;34;Occitanie;3127;FD CGT COMMERCE;;12/07/2022;;11;;;;;;;;;;;33959002800017;768089.3004903145;6279898.690750516;3.843246;43.61486699999998
Carence;32623282400036;756892;LANGUEDOC ISOLATION;KM 4, ROUTE DE PEZENAS;34500;BEZIERS;BEZIERS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;;06/12/2024;;50;;;;;;;;;;;32623282400036;719803.282197409;6251054.9551649755;3.244156;43.358357999999974
Carence;33990148000063;124084;LANGUEDOC MEDIA PROMOTION;2196 RD DE LA LIRONDE PAU;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;2098;FD CGT SOCIETES D'ETUDE;;16/06/2022;;60;;;;;;;;;;;33990148000063;769684.4358422253;6284009.484609485;3.863555999999999;43.65169799999998
Carence;33990148000063;124524;LANGUEDOC MEDIA PROMOTION;2196 RD DE LA LIRONDE PAU;34980;GANGES;MONTFERRIER SUR LEZ;34;Occitanie;2098;FD CGT SOCIETES D'ETUDE;;16/06/2022;;60;;;;;;;;;;;33990148000063;769684.4358422253;6284009.484609485;3.863555999999999;43.65169799999998
Carence;82161310600029;273677;LA SQUADRA VELOGE;28 RUE ETTORE BUGATTI;34078;MONTPELLIER;MONTPELLIER;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;;16/05/2023;;37;;;;;;;;;;;82161310600029;770041.8058465186;6276054.031631769;3.866901999999999;43.580085999999994
Carence;50194347600033;591899;L ATELIER DU PAPIER SOLEIL;198  RUE CASSIOPEE;34570;CLERMONT-L-HERAULT;VAILHAUQUES;34;Occitanie;1539;FD CGT COMMERCE;;29/01/2024;;20;;;;;;;;;;;50194347600033;759739.9356911024;6283279.536130694;3.740243;43.64603899999999
Carence;33336307500024;524841;LATTES LOISIRS ET CULTURE;5  RUE DES CHEVALIERS DE MALTE;34970;MONTPELLIER;LATTES;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;;08/12/2023;;13;;;;;;;;;;;33336307500024;772828.6849933935;6275168.811318464;3.9012669999999994;43.57184099999999
